2.010000	-1.005086
2.020000	-1.008365
2.030000	-1.009871
2.040000	-1.009638
2.050000	-1.007700
2.060000	-1.004090
2.070000	-0.998841
2.080000	-0.991987
2.090000	-0.983562
2.100000	-0.973600
2.110000	-0.962134
2.120000	-0.949197
2.130000	-0.934823
2.140000	-0.919046
2.150000	-0.901900
2.160000	-0.883418
2.170000	-0.863633
2.180000	-0.842579
2.190000	-0.820290
2.200000	-0.796800
2.210000	-0.772142
2.220000	-0.746349
2.230000	-0.719455
2.240000	-0.691494
2.250000	-0.662500
2.260000	-0.632506
2.270000	-0.601545
2.280000	-0.569651
2.290000	-0.536858
2.300000	-0.503200
2.310000	-0.468710
2.320000	-0.433421
2.330000	-0.397367
2.340000	-0.360582
2.350000	-0.323100
2.360000	-0.284954
2.370000	-0.246177
2.380000	-0.206803
2.390000	-0.166866
2.400000	-0.126400
2.410000	-0.085438
2.420000	-0.044013
2.430000	-0.002159
2.440000	0.040090
2.450000	0.082700
2.460000	0.125638
2.470000	0.168871
2.480000	0.212365
2.490000	0.256086
2.500000	0.300000
2.510000	0.344074
2.520000	0.388275
2.530000	0.432569
2.540000	0.476922
2.550000	0.521300
2.560000	0.565670
2.570000	0.609999
2.580000	0.654253
2.590000	0.698398
2.600000	0.742400
2.610000	0.786226
2.620000	0.829843
2.630000	0.873217
2.640000	0.916314
2.650000	0.959100
2.660000	1.001542
2.670000	1.043607
2.680000	1.085261
2.690000	1.126470
2.700000	1.167200
2.710000	1.207418
2.720000	1.247091
2.730000	1.286185
2.740000	1.324666
2.750000	1.362500
2.760000	1.399654
2.770000	1.436095
2.780000	1.471789
2.790000	1.506702
2.800000	1.540800
2.810000	1.574050
2.820000	1.606419
2.830000	1.637873
2.840000	1.668378
2.850000	1.697900
2.860000	1.726406
2.870000	1.753863
2.880000	1.780237
2.890000	1.805494
2.900000	1.829600
2.910000	1.852522
2.920000	1.874227
2.930000	1.894681
2.940000	1.913850
2.950000	1.931700
2.960000	1.948198
2.970000	1.963311
2.980000	1.977005
2.990000	1.989246
3.000000	2.000000
