2.830000	-2.184670
2.840000	-2.145569
2.850000	-2.106303
2.860000	-2.066876
2.870000	-2.027292
2.880000	-1.987554
2.890000	-1.947665
2.900000	-1.907630
2.910000	-1.867451
2.920000	-1.827134
2.930000	-1.786680
2.940000	-1.746094
2.950000	-1.705379
2.960000	-1.664539
2.970000	-1.623577
2.980000	-1.582498
2.990000	-1.541304
3.000000	-1.500000
3.010000	-1.458589
3.020000	-1.417074
3.030000	-1.375461
3.040000	-1.333752
3.050000	-1.291953
3.060000	-1.250066
3.070000	-1.208097
3.080000	-1.166049
3.090000	-1.123926
3.100000	-1.081732
3.110000	-1.039471
3.120000	-0.997147
3.130000	-0.954765
3.140000	-0.912328
3.150000	-0.869840
3.160000	-0.827306
3.170000	-0.784729
3.180000	-0.742113
3.190000	-0.699463
3.200000	-0.656782
3.210000	-0.614074
3.220000	-0.571345
3.230000	-0.528596
3.240000	-0.485833
3.250000	-0.443060
3.260000	-0.400280
3.270000	-0.357498
3.280000	-0.314718
3.290000	-0.271943
3.300000	-0.229178
3.310000	-0.186427
3.320000	-0.143694
3.330000	-0.100982
3.340000	-0.058296
3.350000	-0.015640
3.360000	0.026982
3.370000	0.069566
3.380000	0.112108
3.390000	0.154604
3.400000	0.197051
3.410000	0.239443
3.420000	0.281777
3.430000	0.324049
3.440000	0.366255
3.450000	0.408391
3.460000	0.450453
3.470000	0.492436
3.480000	0.534338
3.490000	0.576153
3.500000	0.617877
3.510000	0.659508
3.520000	0.701040
3.530000	0.742470
3.540000	0.783793
3.550000	0.825006
3.560000	0.866105
3.570000	0.907085
3.580000	0.947942
3.590000	0.988673
3.600000	1.029274
3.610000	1.069740
3.620000	1.110067
3.630000	1.150252
3.640000	1.190290
3.650000	1.230177
3.660000	1.269910
3.670000	1.309484
3.680000	1.348895
3.690000	1.388139
3.700000	1.427212
3.710000	1.466111
3.720000	1.504831
3.730000	1.543367
3.740000	1.581717
3.750000	1.619876
3.760000	1.657840
3.770000	1.695605
3.780000	1.733167
3.790000	1.770521
3.800000	1.807665
3.810000	1.844593
3.820000	1.881303
3.830000	1.917789
3.840000	1.954048
3.850000	1.990075
3.860000	2.025867
3.870000	2.061420
3.880000	2.096730
3.890000	2.131792
3.900000	2.166603
3.910000	2.201159
3.920000	2.235455
3.930000	2.269488
3.940000	2.303253
3.950000	2.336746
3.960000	2.369964
3.970000	2.402903
3.980000	2.435557
3.990000	2.467925
4.000000	2.500000
4.010000	2.531780
4.020000	2.563263
4.030000	2.594448
4.040000	2.625334
4.050000	2.655918
4.060000	2.686201
4.070000	2.716180
4.080000	2.745854
4.090000	2.775223
4.100000	2.804284
4.110000	2.833036
4.120000	2.861479
4.130000	2.889611
4.140000	2.917430
4.150000	2.944935
4.160000	2.972126
4.170000	2.999000
4.180000	3.025556
4.190000	3.051794
4.200000	3.077712
4.210000	3.103308
4.220000	3.128581
4.230000	3.153531
4.240000	3.178155
4.250000	3.202453
4.260000	3.226423
4.270000	3.250063
4.280000	3.273374
4.290000	3.296352
4.300000	3.318998
4.310000	3.341309
4.320000	3.363285
4.330000	3.384924
4.340000	3.406224
4.350000	3.427186
4.360000	3.447806
4.370000	3.468085
4.380000	3.488020
4.390000	3.507611
4.400000	3.526856
4.410000	3.545754
4.420000	3.564303
4.430000	3.582503
4.440000	3.600351
4.450000	3.617848
4.460000	3.634990
4.470000	3.651778
4.480000	3.668210
4.490000	3.684284
4.500000	3.700000
4.510000	3.715356
4.520000	3.730350
4.530000	3.744982
4.540000	3.759250
4.550000	3.773152
4.560000	3.786689
4.570000	3.799857
4.580000	3.812657
4.590000	3.825086
4.600000	3.837144
4.610000	3.848829
4.620000	3.860140
4.630000	3.871075
4.640000	3.881634
4.650000	3.891814
4.660000	3.901616
4.670000	3.911036
4.680000	3.920075
4.690000	3.928731
4.700000	3.937002
4.710000	3.944888
4.720000	3.952386
4.730000	3.959497
4.740000	3.966217
4.750000	3.972547
4.760000	3.978485
4.770000	3.984029
4.780000	3.989179
4.790000	3.993932
4.800000	3.998288
4.810000	4.002246
4.820000	4.005804
4.830000	4.008960
4.840000	4.011714
4.850000	4.014065
4.860000	4.016010
4.870000	4.017549
4.880000	4.018681
4.890000	4.019404
4.900000	4.019716
4.910000	4.019617
4.920000	4.019106
4.930000	4.018180
4.940000	4.016839
4.950000	4.015082
4.960000	4.012906
4.970000	4.010312
4.980000	4.007297
4.990000	4.003860
5.000000	4.000000
5.010000	3.995716
5.020000	3.991010
5.030000	3.985882
5.040000	3.980333
5.050000	3.974366
5.060000	3.967982
5.070000	3.961181
5.080000	3.953966
5.090000	3.946337
5.100000	3.938297
5.110000	3.929845
5.120000	3.920985
5.130000	3.911717
5.140000	3.902042
5.150000	3.891962
5.160000	3.881479
5.170000	3.870593
5.180000	3.859306
5.190000	3.847620
5.200000	3.835535
5.210000	3.823054
5.220000	3.810177
5.230000	3.796905
5.240000	3.783242
5.250000	3.769186
5.260000	3.754741
5.270000	3.739907
5.280000	3.724686
5.290000	3.709079
5.300000	3.693088
5.310000	3.676713
5.320000	3.659956
5.330000	3.642820
5.340000	3.625304
5.350000	3.607410
5.360000	3.589141
5.370000	3.570496
5.380000	3.551478
5.390000	3.532087
5.400000	3.512326
5.410000	3.492195
5.420000	3.471697
5.430000	3.450831
5.440000	3.429601
5.450000	3.408006
5.460000	3.386049
5.470000	3.363731
5.480000	3.341053
5.490000	3.318016
5.500000	3.294623
5.510000	3.270873
5.520000	3.246770
5.530000	3.222313
5.540000	3.197505
5.550000	3.172347
5.560000	3.146839
5.570000	3.120985
5.580000	3.094784
5.590000	3.068238
5.600000	3.041349
5.610000	3.014119
5.620000	2.986547
5.630000	2.958636
5.640000	2.930388
5.650000	2.901803
5.660000	2.872883
5.670000	2.843629
5.680000	2.814043
5.690000	2.784125
5.700000	2.753878
5.710000	2.723303
5.720000	2.692401
5.730000	2.661174
5.740000	2.629622
5.750000	2.597748
5.760000	2.565552
5.770000	2.533036
5.780000	2.500201
5.790000	2.467050
5.800000	2.433582
5.810000	2.399800
5.820000	2.365704
5.830000	2.331297
5.840000	2.296579
5.850000	2.261553
5.860000	2.226218
5.870000	2.190578
5.880000	2.154632
5.890000	2.118383
5.900000	2.081832
5.910000	2.044980
5.920000	2.007828
5.930000	1.970378
5.940000	1.932632
5.950000	1.894590
5.960000	1.856255
5.970000	1.817626
5.980000	1.778707
5.990000	1.739498
6.000000	1.700000
6.010000	1.660216
6.020000	1.620148
6.030000	1.579802
6.040000	1.539182
6.050000	1.498291
6.060000	1.457134
6.070000	1.415716
6.080000	1.374039
6.090000	1.332109
6.100000	1.289930
6.110000	1.247505
6.120000	1.204840
6.130000	1.161938
6.140000	1.118803
6.150000	1.075440
6.160000	1.031853
6.170000	0.988046
6.180000	0.944024
6.190000	0.899790
6.200000	0.855348
6.210000	0.810703
6.220000	0.765860
6.230000	0.720821
6.240000	0.675592
6.250000	0.630177
6.260000	0.584579
6.270000	0.538804
6.280000	0.492855
6.290000	0.446736
6.300000	0.400452
6.310000	0.354007
6.320000	0.307405
6.330000	0.260650
6.340000	0.213746
6.350000	0.166698
6.360000	0.119510
6.370000	0.072186
6.380000	0.024730
6.390000	-0.022853
6.400000	-0.070560
6.410000	-0.118386
6.420000	-0.166327
6.430000	-0.214379
6.440000	-0.262537
6.450000	-0.310798
6.460000	-0.359157
6.470000	-0.407610
6.480000	-0.456152
6.490000	-0.504781
6.500000	-0.553491
6.510000	-0.602278
6.520000	-0.651137
6.530000	-0.700066
6.540000	-0.749060
6.550000	-0.798113
6.560000	-0.847224
6.570000	-0.896386
6.580000	-0.945595
6.590000	-0.994849
6.600000	-1.044142
6.610000	-1.093470
6.620000	-1.142829
6.630000	-1.192215
6.640000	-1.241624
6.650000	-1.291051
6.660000	-1.340492
6.670000	-1.389944
6.680000	-1.439401
6.690000	-1.488860
6.700000	-1.538316
6.710000	-1.587766
6.720000	-1.637204
6.730000	-1.686628
6.740000	-1.736032
6.750000	-1.785413
6.760000	-1.834766
6.770000	-1.884087
6.780000	-1.933371
6.790000	-1.982616
6.800000	-2.031816
6.810000	-2.080967
6.820000	-2.130065
6.830000	-2.179107
6.840000	-2.228086
6.850000	-2.277001
6.860000	-2.325846
6.870000	-2.374616
6.880000	-2.423309
6.890000	-2.471919
6.900000	-2.520443
6.910000	-2.568876
6.920000	-2.617214
6.930000	-2.665453
6.940000	-2.713589
6.950000	-2.761618
6.960000	-2.809534
6.970000	-2.857335
6.980000	-2.905016
6.990000	-2.952572
7.000000	-3.000000
7.010000	-3.047294
7.020000	-3.094447
7.030000	-3.141450
7.040000	-3.188293
7.050000	-3.234969
7.060000	-3.281467
7.070000	-3.327780
7.080000	-3.373898
7.090000	-3.419813
7.100000	-3.465516
7.110000	-3.510997
7.120000	-3.556249
7.130000	-3.601262
7.140000	-3.646028
7.150000	-3.690537
7.160000	-3.734781
7.170000	-3.778750
7.180000	-3.822437
7.190000	-3.865832
7.200000	-3.908927
7.210000	-3.951712
7.220000	-3.994179
7.230000	-4.036318
7.240000	-4.078122
7.250000	-4.119581
7.260000	-4.160687
7.270000	-4.201430
7.280000	-4.241802
7.290000	-4.281793
7.300000	-4.321396
7.310000	-4.360601
7.320000	-4.399399
7.330000	-4.437782
7.340000	-4.475740
7.350000	-4.513266
7.360000	-4.550349
7.370000	-4.586982
7.380000	-4.623154
7.390000	-4.658859
7.400000	-4.694086
7.410000	-4.728827
7.420000	-4.763073
7.430000	-4.796815
7.440000	-4.830045
7.450000	-4.862752
7.460000	-4.894930
7.470000	-4.926569
7.480000	-4.957659
7.490000	-4.988193
7.500000	-5.018160
7.510000	-5.047554
7.520000	-5.076364
7.530000	-5.104581
7.540000	-5.132198
7.550000	-5.159205
7.560000	-5.185593
7.570000	-5.211354
7.580000	-5.236478
7.590000	-5.260957
7.600000	-5.284782
7.610000	-5.307944
7.620000	-5.330434
7.630000	-5.352244
7.640000	-5.373364
7.650000	-5.393786
7.660000	-5.413501
7.670000	-5.432500
7.680000	-5.450775
7.690000	-5.468315
7.700000	-5.485114
7.710000	-5.501161
7.720000	-5.516447
7.730000	-5.530965
7.740000	-5.544706
7.750000	-5.557659
7.760000	-5.569817
7.770000	-5.581171
7.780000	-5.591712
7.790000	-5.601431
7.800000	-5.610318
7.810000	-5.618367
7.820000	-5.625567
7.830000	-5.631909
7.840000	-5.637385
7.850000	-5.641987
7.860000	-5.645704
7.870000	-5.648529
7.880000	-5.650453
7.890000	-5.651466
7.900000	-5.651560
7.910000	-5.650726
7.920000	-5.648955
7.930000	-5.646238
7.940000	-5.642567
7.950000	-5.637932
7.960000	-5.632326
7.970000	-5.625738
7.980000	-5.618160
7.990000	-5.609584
8.000000	-5.600000
8.010000	-5.589405
8.020000	-5.577813
8.030000	-5.565246
8.040000	-5.551724
8.050000	-5.537266
8.060000	-5.521894
8.070000	-5.505628
8.080000	-5.488488
8.090000	-5.470494
8.100000	-5.451666
8.110000	-5.432026
8.120000	-5.411594
8.130000	-5.390389
8.140000	-5.368432
8.150000	-5.345743
8.160000	-5.322344
8.170000	-5.298254
8.180000	-5.273493
8.190000	-5.248082
8.200000	-5.222041
8.210000	-5.195390
8.220000	-5.168151
8.230000	-5.140343
8.240000	-5.111986
8.250000	-5.083101
8.260000	-5.053709
8.270000	-5.023829
8.280000	-4.993482
8.290000	-4.962689
8.300000	-4.931469
8.310000	-4.899843
8.320000	-4.867831
8.330000	-4.835454
8.340000	-4.802732
8.350000	-4.769686
8.360000	-4.736335
8.370000	-4.702700
8.380000	-4.668802
8.390000	-4.634660
8.400000	-4.600296
8.410000	-4.565729
8.420000	-4.530980
8.430000	-4.496069
8.440000	-4.461016
8.450000	-4.425842
8.460000	-4.390568
8.470000	-4.355213
8.480000	-4.319797
8.490000	-4.284342
8.500000	-4.248868
8.510000	-4.213394
8.520000	-4.177942
8.530000	-4.142531
8.540000	-4.107183
8.550000	-4.071916
8.560000	-4.036753
8.570000	-4.001712
8.580000	-3.966814
8.590000	-3.932080
8.600000	-3.897531
8.610000	-3.863185
8.620000	-3.829064
8.630000	-3.795189
8.640000	-3.761578
8.650000	-3.728254
8.660000	-3.695235
8.670000	-3.662543
8.680000	-3.630198
8.690000	-3.598220
8.700000	-3.566629
8.710000	-3.535447
8.720000	-3.504692
8.730000	-3.474386
8.740000	-3.444549
8.750000	-3.415200
8.760000	-3.386362
8.770000	-3.358053
8.780000	-3.330295
8.790000	-3.303107
8.800000	-3.276510
8.810000	-3.250525
8.820000	-3.225171
8.830000	-3.200469
8.840000	-3.176439
8.850000	-3.153102
8.860000	-3.130478
8.870000	-3.108587
8.880000	-3.087450
8.890000	-3.067087
8.900000	-3.047518
8.910000	-3.028765
8.920000	-3.010846
8.930000	-2.993783
8.940000	-2.977595
8.950000	-2.962303
8.960000	-2.947928
8.970000	-2.934490
8.980000	-2.922009
8.990000	-2.910506
9.000000	-2.900000
